600897.sh	厦门空港
600898.sh	*ST三联
600900.sh	长江电力
600960.sh	滨州活塞
600961.sh	株冶集团
600962.sh	国投中鲁
600963.sh	岳阳纸业
600965.sh	福成五丰
600966.sh	博汇纸业
600967.sh	北方创业
600969.sh	郴电国际
600970.sh	中材国际
600971.sh	恒源煤电
600973.sh	宝胜股份
600975.sh	新五丰
600976.sh	武汉健民
600978.sh	宜华木业
600979.sh	广安爱众
600980.sh	北矿磁材
600981.sh	江苏开元
600982.sh	宁波热电
600983.sh	合肥三洋
600984.sh	ST建机
600985.sh	雷鸣科化
600986.sh	科达股份
600987.sh	航民股份
600988.sh	ST宝龙
600990.sh	四创电子
600991.sh	长丰汽车
600992.sh	贵绳股份
600993.sh	马应龙
600995.sh	文山电力
600997.sh	开滦股份
600999.sh	招商证券
601001.sh	大同煤业
601002.sh	晋亿实业
601003.sh	柳钢股份
601005.sh	重庆钢铁
601006.sh	大秦铁路
601007.sh	金陵饭店
601008.sh	连云港
601009.sh	南京银行
601088.sh	中国神华
601099.sh	太平洋
601101.sh	昊华能源
601106.sh	中国一重
601107.sh	四川成渝
601111.sh	中国国航
601117.sh	中国化学
601139.sh	深圳燃气
601158.sh	重庆水务
601166.sh	兴业银行
601168.sh	西部矿业
601169.sh	北京银行
601179.sh	中国西电
601186.sh	中国铁建
601188.sh	龙江交通
601268.sh	二重重装
601299.sh	中国北车
601318.sh	中国平安
601328.sh	交通银行
601333.sh	广深铁路
601390.sh	中国中铁
601398.sh	工商银行
601518.sh	吉林高速
601588.sh	北辰实业
601600.sh	中国铝业
601601.sh	中国太保
601607.sh	上海医药
601618.sh	中国中冶
601628.sh	中国人寿
601666.sh	平煤股份
601668.sh	中国建筑
601678.sh	滨化股份
601688.sh	华泰证券
601699.sh	潞安环能
601727.sh	上海电气
601766.sh	中国南车
601788.sh	光大证券
601801.sh	皖新传媒
601808.sh	中海油服
601857.sh	中国石油
601866.sh	中海集运
601872.sh	招商轮船
601877.sh	正泰电器
601888.sh	中国国旅
601898.sh	中煤能源
601899.sh	紫金矿业
601918.sh	国投新集
601919.sh	中国远洋
601939.sh	建设银行
601958.sh	金钼股份
601988.sh	中国银行
601989.sh	中国重工
601991.sh	大唐发电
601998.sh	中信银行
601999.sh	出版传媒
738067.sh	
738076.sh	
738082.sh	
738115.sh	
738136.sh	
738138.sh	
738141.sh	
738157.sh	
738159.sh	
738376.sh	
738418.sh	
738425.sh	
738458.sh	
738481.sh	
738487.sh	
738545.sh	
738584.sh	
738755.sh	
738801.sh	
738815.sh	
738839.sh	
751990.sh	
751991.sh	
751992.sh	
751993.sh	
799988.sh	
799990.sh	
799996.sh	
799997.sh	
799998.sh	
799999.sh	
888880.sh	
900901.sh	上电B股
900902.sh	*ST二纺B
900903.sh	大众B股
900904.sh	永生B股
900905.sh	中铅B股
900906.sh	ST中纺B
900907.sh	鼎立B股
900908.sh	氯碱B股
900909.sh	双钱B股
900910.sh	海立B股
900911.sh	金桥B股
900912.sh	外高B股
900913.sh	ST联华B
900914.sh	锦投B股
900915.sh	中路B股
900916.sh	金山B股
900917.sh	海欣B股
900918.sh	耀皮B股
900919.sh	大江B股
900920.sh	上柴B股
900921.sh	丹科B股
900922.sh	三毛B股
900923.sh	友谊B股
900924.sh	上工B股
900925.sh	机电B股
900926.sh	宝信B
900927.sh	物贸B股
900928.sh	自仪B股
900929.sh	锦旅B股
900930.sh	沪普天B
900932.sh	陆家B股
900933.sh	华新B股
900934.sh	锦江B股
900935.sh	阳晨B股
900936.sh	鄂绒B股
900937.sh	华电B股
900938.sh	*ST天海B
900939.sh	ST汇丽B
900941.sh	东信B股
900942.sh	黄山B股
900943.sh	开开B股
900945.sh	海航B股
900946.sh	ST轻骑B
900947.sh	振华B股
900948.sh	伊泰B股
900949.sh	东电B股
900950.sh	新城B股
900951.sh	大化B股
900952.sh	锦港B股
900953.sh	凯马B
900955.sh	九龙山B
900956.sh	东贝B股
900957.sh	凌云B股
939988.sh	
000001.sz	深发展A
000002.sz	万科A
000004.sz	*ST国农
000005.sz	世纪星源
000006.sz	深振业A
000007.sz	ST达声
000008.sz	ST宝利来
000009.sz	中国宝安
000010.sz	SST华新
000011.sz	S*ST物业
000012.sz	南玻A
000014.sz	沙河股份
000016.sz	深康佳A
000017.sz	SST中华A
000018.sz	*ST中冠A
000019.sz	深深宝A
000020.sz	深华发A
000021.sz	长城开发
000022.sz	深赤湾A
000023.sz	深天地A
000024.sz	招商地产
000025.sz	特力A
000026.sz	飞亚达A
000027.sz	深圳能源
000028.sz	一致药业
000029.sz	深深房A
000030.sz	*ST盛润A
000031.sz	中粮地产
000032.sz	深桑达A
000033.sz	新都酒店
000034.sz	*ST深泰
000035.sz	ST科健
000036.sz	*ST华控
000037.sz	深南电A
000039.sz	中集集团
000040.sz	深鸿基
000042.sz	深长城
000043.sz	中航地产
000045.sz	深纺织A
000046.sz	泛海建设
000048.sz	ST康达尔
000049.sz	德赛电池
000050.sz	深天马A
000055.sz	方大A
000056.sz	深国商
000058.sz	深赛格
000059.sz	辽通化工
000060.sz	中金岭南
000061.sz	农产品
000062.sz	深圳华强
000063.sz	中兴通讯
000065.sz	北方国际
000066.sz	长城电脑
000068.sz	赛格三星
000069.sz	华侨城A
000070.sz	特发信息
000078.sz	海王生物
000088.sz	盐田港
000089.sz	深圳机场
000090.sz	深天健
000096.sz	广聚能源
000099.sz	中信海直
000100.sz	TCL集团
000150.sz	宜华地产
000151.sz	中成股份
000153.sz	丰原药业
000155.sz	川化股份
000157.sz	中联重科
000158.sz	常山股份
000159.sz	国际实业
000301.sz	东方市场
000338.sz	潍柴动力
000400.sz	许继电气
000401.sz	冀东水泥
000402.sz	金融街
000404.sz	华意压缩
000407.sz	胜利股份
000408.sz	ST玉源
000409.sz	ST泰格
000410.sz	沈阳机床
000411.sz	英特集团
000413.sz	宝石A
000415.sz	汇通集团
000416.sz	民生投资
000417.sz	合肥百货
000418.sz	小天鹅A
000419.sz	通程控股
000420.sz	吉林化纤
000421.sz	南京中北
000422.sz	湖北宜化
000423.sz	东阿阿胶
000425.sz	徐工科技
000426.sz	富龙热电
000428.sz	华天酒店
000429.sz	粤高速A
000430.sz	ST张家界
000488.sz	晨鸣纸业
000501.sz	鄂武商A
000502.sz	绿景地产
000503.sz	海虹控股
000504.sz	赛迪传媒
000505.sz	*ST珠江
000506.sz	ST中润
000507.sz	粤富华
000509.sz	SST华塑
000510.sz	金路集团
000511.sz	银基发展
000513.sz	丽珠集团
000514.sz	渝开发
000515.sz	攀渝钛业
000516.sz	开元控股
000517.sz	ST成功
000518.sz	*ST生物
000519.sz	银河动力
000520.sz	长航凤凰
000521.sz	美菱电器
000522.sz	白云山A
000523.sz	广州浪奇
000524.sz	东方宾馆
000525.sz	红太阳
000526.sz	旭飞投资
000527.sz	美的电器
000528.sz	柳工
000529.sz	广弘控股
000530.sz	大冷股份
000531.sz	穗恒运A
000532.sz	力合股份
000533.sz	万家乐
000534.sz	汕电力A
000536.sz	闽闽东
000537.sz	广宇发展
000538.sz	云南白药
000539.sz	粤电力A
000540.sz	中天城投
000541.sz	佛山照明
000543.sz	皖能电力
000544.sz	中原环保
000545.sz	吉林制药
000546.sz	光华控股
000547.sz	闽福发A
000548.sz	湖南投资
000550.sz	江铃汽车
000551.sz	创元科技
000552.sz	靖远煤电
000553.sz	沙隆达A
000554.sz	泰山石油
000555.sz	ST太光
000557.sz	ST银广夏
000558.sz	莱茵置业
000559.sz	万向钱潮
000560.sz	昆百大A
000561.sz	S*ST长岭
000562.sz	宏源证券
000563.sz	陕国投A
000564.sz	西安民生
000565.sz	渝三峡A
000566.sz	海南海药
000567.sz	海德股份
000568.sz	泸州老窖
000569.sz	长城股份
000570.sz	苏常柴A
000571.sz	新大洲A
000572.sz	海马股份
000573.sz	粤宏远A
000576.sz	*ST甘化
000578.sz	盐湖集团
000581.sz	威孚高科
000582.sz	北海港
000584.sz	友利控股
000585.sz	*ST东电
000586.sz	*ST汇源
000587.sz	SST光明
000589.sz	黔轮胎A
000590.sz	紫光古汉
000591.sz	桐君阁
000592.sz	中福实业
000593.sz	大通燃气
000594.sz	国恒铁路
000595.sz	西北轴承
000596.sz	古井贡酒
000597.sz	东北制药
000598.sz	蓝星清洗
000599.sz	青岛双星
000600.sz	建投能源
000601.sz	韶能股份
000602.sz	金马集团
000603.sz	*ST威达
000605.sz	ST四环
000606.sz	青海明胶
000607.sz	华立药业
000608.sz	阳光股份
000609.sz	绵世股份
000610.sz	西安旅游
000611.sz	时代科技
000612.sz	焦作万方
000613.sz	ST东海A
000615.sz	湖北金环
000616.sz	亿城股份
000617.sz	石油济柴
000619.sz	海螺型材
000623.sz	吉林敖东
000625.sz	长安汽车
000626.sz	如意集团
000627.sz	天茂集团
000628.sz	高新发展
000629.sz	攀钢钢钒
000630.sz	铜陵有色
000631.sz	顺发恒业
000632.sz	三木集团
000633.sz	SST合金
000635.sz	英力特
000636.sz	风华高科
000637.sz	茂化实华
000638.sz	万方地产
000639.sz	金德发展
000650.sz	仁和药业
000651.sz	格力电器
000652.sz	泰达股份
000655.sz	金岭矿业
000656.sz	ST东源
000657.sz	*ST中钨
000659.sz	珠海中富
000661.sz	长春高新
000662.sz	索芙特
000663.sz	永安林业
000665.sz	武汉塑料
000666.sz	经纬纺机
000667.sz	名流置业
000668.sz	荣丰控股
000669.sz	领先科技
000671.sz	阳光城
000673.sz	ST大水
000676.sz	思达高科
000677.sz	山东海龙
000678.sz	襄阳轴承
000679.sz	大连友谊
000680.sz	山推股份
000681.sz	*ST远东
000682.sz	东方电子
000683.sz	远兴能源
000685.sz	中山公用
000686.sz	东北证券
000687.sz	保定天鹅
000690.sz	宝新能源
000691.sz	*ST联油
000692.sz	ST惠天
000695.sz	滨海能源
000697.sz	*ST偏转
000698.sz	沈阳化工
000700.sz	模塑科技
000701.sz	厦门信达
000702.sz	正虹科技
000703.sz	世纪光华
000705.sz	浙江震元
000707.sz	双环科技
000708.sz	大冶特钢
000709.sz	唐钢股份
000710.sz	天兴仪表
000711.sz	天伦置业
000712.sz	锦龙股份
000713.sz	丰乐种业
000715.sz	中兴商业
000716.sz	ST南方
000717.sz	韶钢松山
000718.sz	苏宁环球
000720.sz	*ST能山
000721.sz	西安饮食
000722.sz	*ST金果
000723.sz	美锦能源
000725.sz	京东方A
000726.sz	鲁泰A
000727.sz	华东科技
000728.sz	国元证券
000729.sz	燕京啤酒
000731.sz	四川美丰
000733.sz	振华科技
000735.sz	罗牛山
000736.sz	ST重实
000737.sz	南风化工
000738.sz	ST宇航
000739.sz	普洛股份
000748.sz	长城信息
000750.sz	S*ST集琦
000751.sz	*ST锌业
000752.sz	西藏发展
000753.sz	漳州发展
000755.sz	山西三维
000756.sz	新华制药
000758.sz	中色股份
000759.sz	武汉中百
000760.sz	博盈投资
000761.sz	本钢板材
000762.sz	西藏矿业
000766.sz	通化金马
000767.sz	漳泽电力
000768.sz	西飞国际
000776.sz	S延边路
000777.sz	中核科技
000778.sz	新兴铸管
000779.sz	ST派神
000780.sz	平庄能源
000782.sz	美达股份
000783.sz	长江证券
000785.sz	武汉中商
000786.sz	北新建材
000788.sz	西南合成
000789.sz	江西水泥
000790.sz	华神集团
000791.sz	西北化工
000792.sz	盐湖钾肥
000793.sz	华闻传媒
000795.sz	太原刚玉
000796.sz	宝商集团
000797.sz	中国武夷
000798.sz	中水渔业
000799.sz	酒鬼酒
000800.sz	一汽轿车
000801.sz	四川湖山
000802.sz	北京旅游
000803.sz	金宇车城
000806.sz	银河科技
000807.sz	云铝股份
000809.sz	中汇医药
000810.sz	华润锦华
000811.sz	烟台冰轮
000812.sz	陕西金叶
000813.sz	天山纺织
000815.sz	美利纸业
000816.sz	江淮动力
000818.sz	锦化氯碱
000819.sz	岳阳兴长
000820.sz	金城股份
000821.sz	京山轻机
000822.sz	山东海化
000823.sz	超声电子
000825.sz	太钢不锈
000826.sz	合加资源
000828.sz	东莞控股
000829.sz	天音控股
000830.sz	鲁西化工
000831.sz	关铝股份
000833.sz	贵糖股份
000835.sz	四川圣达
000836.sz	鑫茂科技
000837.sz	秦川发展
000838.sz	国兴地产
000839.sz	中信国安
000848.sz	承德露露
000850.sz	华茂股份
000851.sz	高鸿股份
000852.sz	江钻股份
000856.sz	*ST唐陶
000858.sz	五粮液
000859.sz	国风塑业
000860.sz	顺鑫农业
000861.sz	海印股份
000862.sz	银星能源
000868.sz	安凯客车
000869.sz	张裕A
000875.sz	吉电股份
000876.sz	新希望
000877.sz	天山股份
000878.sz	云南铜业
000880.sz	潍柴重机
000881.sz	大连国际
000882.sz	华联股份
000883.sz	三环股份
000885.sz	同力水泥
000886.sz	海南高速
000887.sz	中鼎股份
000888.sz	峨眉山A
000889.sz	渤海物流
000890.sz	法尔胜
000892.sz	ST星美
000893.sz	广州冷机
000895.sz	双汇发展
000897.sz	津滨发展
000898.sz	鞍钢股份
000899.sz	赣能股份
000900.sz	现代投资
000901.sz	航天科技
000902.sz	中国服装
000903.sz	云内动力
000905.sz	厦门港务
000906.sz	南方建材
000908.sz	天一科技
000909.sz	数源科技
000910.sz	大亚科技
000911.sz	南宁糖业
000912.sz	泸天化
000913.sz	钱江摩托
000915.sz	山大华特
000916.sz	华北高速
000917.sz	电广传媒
000918.sz	*ST亚华
000919.sz	金陵药业
000920.sz	南方汇通
000921.sz	ST科龙
000922.sz	ST阿继
000923.sz	河北宣工
000925.sz	众合机电
000926.sz	福星股份
000927.sz	一汽夏利
000928.sz	中钢吉炭
000929.sz	兰州黄河
000930.sz	丰原生化
000931.sz	中关村
000932.sz	华菱钢铁
000933.sz	神火股份
000935.sz	ST双马
000936.sz	华西村
000937.sz	金牛能源
000938.sz	紫光股份
000939.sz	凯迪电力
000948.sz	南天信息
000949.sz	新乡化纤
000950.sz	建峰化工
000951.sz	中国重汽
000952.sz	广济药业
000953.sz	河池化工
000955.sz	*ST欣龙
000957.sz	中通客车
000958.sz	东方热电
000959.sz	首钢股份
000960.sz	锡业股份
000961.sz	中南建设
000962.sz	东方钽业
000963.sz	华东医药
000965.sz	天保基建
000966.sz	长源电力
000967.sz	上风高科
000968.sz	煤气化
000969.sz	安泰科技
000970.sz	中科三环
000971.sz	*ST迈亚
000972.sz	新中基
000973.sz	佛塑股份
000975.sz	科学城
000976.sz	春晖股份
000977.sz	浪潮信息
000978.sz	桂林旅游
000979.sz	*ST科苑
000980.sz	金马股份
000981.sz	S*ST兰光
000982.sz	中银绒业
000983.sz	西山煤电
000985.sz	大庆华科
000987.sz	广州友谊
000988.sz	华工科技
000989.sz	九芝堂
000990.sz	诚志股份
000993.sz	闽东电力
000995.sz	*ST皇台
000996.sz	中国中期
000997.sz	新大陆
000998.sz	隆平高科
000999.sz	三九医药
001696.sz	宗申动力
001896.sz	豫能控股
002001.sz	新和成
002002.sz	*ST琼花
002003.sz	伟星股份
002004.sz	华邦制药
002005.sz	德豪润达
002006.sz	精功科技
002007.sz	华兰生物
002008.sz	大族激光
002009.sz	天奇股份
002010.sz	传化股份
002011.sz	盾安环境
002012.sz	凯恩股份
002013.sz	中航精机
002014.sz	永新股份
002015.sz	霞客环保
002016.sz	世荣兆业
002017.sz	东信和平
002018.sz	华星化工
002019.sz	鑫富药业
002020.sz	京新药业
002021.sz	中捷股份
002022.sz	科华生物
002023.sz	海特高新
002024.sz	苏宁电器
002025.sz	航天电器
002026.sz	山东威达
002027.sz	七喜控股
002028.sz	思源电气
002029.sz	七匹狼
002030.sz	达安基因
002031.sz	巨轮股份
002032.sz	苏泊尔
002033.sz	丽江旅游
002034.sz	美欣达
002035.sz	华帝股份
002036.sz	宜科科技
002037.sz	久联发展
002038.sz	双鹭药业
002039.sz	黔源电力
002040.sz	南京港
002041.sz	登海种业
002042.sz	华孚色纺
002043.sz	兔宝宝
002044.sz	江苏三友
002045.sz	广州国光
002046.sz	轴研科技
002047.sz	成霖股份
002048.sz	宁波华翔
002049.sz	晶源电子
002050.sz	三花股份
002051.sz	中工国际
002052.sz	同洲电子
002053.sz	云南盐化
002054.sz	德美化工
002055.sz	得润电子
002056.sz	横店东磁
002057.sz	中钢天源
002058.sz	威尔泰
002059.sz	世博股份
002060.sz	粤水电
002061.sz	江山化工
002062.sz	宏润建设
002063.sz	远光软件
002064.sz	华峰氨纶
002065.sz	东华软件
002066.sz	瑞泰科技
002067.sz	景兴纸业
002068.sz	黑猫股份
002069.sz	獐子岛
002070.sz	众和股份
002071.sz	江苏宏宝
002072.sz	德棉股份
002073.sz	青岛软控
002074.sz	东源电器
002075.sz	*ST张铜
002076.sz	雪莱特
002077.sz	大港股份
002078.sz	太阳纸业
002079.sz	苏州固锝
002080.sz	中材科技
002081.sz	金螳螂
002082.sz	栋梁新材
002083.sz	孚日股份
002084.sz	海鸥卫浴
002085.sz	万丰奥威
002086.sz	东方海洋
002087.sz	新野纺织
002088.sz	鲁阳股份
002089.sz	新海宜
002090.sz	金智科技
002091.sz	江苏国泰
002092.sz	中泰化学
002093.sz	国脉科技
002094.sz	青岛金王
002095.sz	生意宝
002096.sz	南岭民爆
002097.sz	山河智能
002098.sz	浔兴股份
002099.sz	海翔药业
002100.sz	天康生物
002101.sz	广东鸿图
002102.sz	冠福家用
002103.sz	广博股份
002104.sz	恒宝股份
002105.sz	信隆实业
002106.sz	莱宝高科
002107.sz	沃华医药
002108.sz	沧州明珠
002109.sz	兴化股份
002110.sz	三钢闽光
002111.sz	威海广泰
002112.sz	三变科技
002113.sz	天润发展
002114.sz	罗平锌电
002115.sz	三维通信
002116.sz	中国海诚
002117.sz	东港股份
002118.sz	紫鑫药业
002119.sz	康强电子
002120.sz	新海股份
002121.sz	科陆电子
002122.sz	天马股份
002123.sz	荣信股份
002124.sz	天邦股份
002125.sz	湘潭电化
002126.sz	银轮股份
002127.sz	新民科技
002128.sz	露天煤业
002129.sz	中环股份
002130.sz	沃尔核材
002131.sz	利欧股份
002132.sz	恒星科技
002133.sz	广宇集团
002134.sz	天津普林
002135.sz	东南网架
002136.sz	安纳达
002137.sz	实益达
002138.sz	顺络电子
002139.sz	拓邦电子
002140.sz	东华科技
002141.sz	蓉胜超微
002142.sz	宁波银行
002143.sz	高金食品
002144.sz	宏达经编
002145.sz	ST钛白
002146.sz	荣盛发展
002147.sz	方圆支承
002148.sz	北纬通信
002149.sz	西部材料
002150.sz	江苏通润
002151.sz	北斗星通
002152.sz	广电运通
002153.sz	石基信息
002154.sz	报喜鸟
002155.sz	辰州矿业
002156.sz	通富微电
002157.sz	正邦科技
002158.sz	汉钟精机
002159.sz	三特索道
002160.sz	常铝股份
002161.sz	远望谷
002162.sz	斯米克
002163.sz	中航三鑫
002164.sz	东力传动
002165.sz	红宝丽
002166.sz	莱茵生物
002167.sz	东方锆业
002168.sz	深圳惠程
002169.sz	智光电气
002170.sz	芭田股份
002171.sz	精诚铜业
002172.sz	澳洋科技
002173.sz	山下湖
002174.sz	梅花伞
002175.sz	广陆数测
002176.sz	江特电机
002177.sz	御银股份
002178.sz	延华智能
002179.sz	中航光电
002180.sz	万力达
002181.sz	粤传媒
002182.sz	云海金属
002183.sz	怡亚通
002184.sz	海得控制
002185.sz	华天科技
002186.sz	全聚德
002187.sz	广百股份
002188.sz	新嘉联
002189.sz	利达光电
002190.sz	成飞集成
002191.sz	劲嘉股份
002192.sz	路翔股份
002193.sz	山东如意
002194.sz	武汉凡谷
002195.sz	海隆软件
002196.sz	方正电机
002197.sz	证通电子
002198.sz	嘉应制药
002199.sz	东晶电子
002200.sz	绿大地
002201.sz	九鼎新材
002202.sz	金风科技
002203.sz	海亮股份
002204.sz	华锐铸钢
002205.sz	国统股份
002206.sz	海利得
002207.sz	准油股份
002208.sz	合肥城建
002209.sz	达意隆
002210.sz	飞马国际
002211.sz	宏达新材
002212.sz	南洋股份
002213.sz	特尔佳
002214.sz	大立科技
002215.sz	诺普信
002216.sz	三全食品
002217.sz	联合化工
002218.sz	拓日新能
002219.sz	独一味
002220.sz	天宝股份
002221.sz	东华能源
002222.sz	福晶科技
002223.sz	鱼跃医疗
002224.sz	三力士
002225.sz	濮耐股份
002226.sz	江南化工
002227.sz	奥特迅
002228.sz	合兴包装
002229.sz	鸿博股份
002230.sz	科大讯飞
002231.sz	奥维通信
002232.sz	启明信息
002233.sz	塔牌集团
002234.sz	民和股份
002235.sz	安妮股份
002236.sz	大华股份
002237.sz	恒邦股份
002238.sz	天威视讯
002239.sz	金飞达
002240.sz	威华股份
002241.sz	歌尔声学
002242.sz	九阳股份
002243.sz	通产丽星
002244.sz	滨江集团
002245.sz	澳洋顺昌
002246.sz	北化股份
002247.sz	帝龙新材
002248.sz	华东数控
002249.sz	大洋电机
002250.sz	联化科技
002251.sz	步步高
002252.sz	上海莱士
002253.sz	川大智胜
002254.sz	烟台氨纶
002255.sz	海陆重工
002256.sz	彩虹精化
002258.sz	利尔化学
002259.sz	升达林业
002260.sz	伊立浦
002261.sz	拓维信息
002262.sz	恩华药业
002263.sz	大东南
002264.sz	新华都
002265.sz	西仪股份
002266.sz	浙富股份
002267.sz	陕天然气
002268.sz	卫士通
002269.sz	美邦服饰
002270.sz	法因数控
002271.sz	东方雨虹
002272.sz	川润股份
002273.sz	水晶光电
002274.sz	华昌化工
002275.sz	桂林三金
002276.sz	万马电缆
002277.sz	家润多
002278.sz	神开股份
002279.sz	久其软件
002280.sz	新世纪
002281.sz	光迅科技
002282.sz	博深工具
002283.sz	天润曲轴
002284.sz	亚太股份
002285.sz	世联地产
002286.sz	保龄宝
002287.sz	奇正藏药
002288.sz	超华科技
002289.sz	宇顺电子
002290.sz	禾盛新材
002291.sz	星期六
002292.sz	奥飞动漫
002293.sz	罗莱家纺
002294.sz	信立泰
002295.sz	精艺股份
002296.sz	辉煌科技
002297.sz	博云新材
002298.sz	鑫龙电器
002299.sz	圣农发展
002300.sz	太阳电缆
002301.sz	齐心文具
002302.sz	西部建设
002303.sz	美盈森
002304.sz	洋河股份
002305.sz	南国置业
002306.sz	湘鄂情
002307.sz	北新路桥
002308.sz	威创股份
002309.sz	中利科技
002310.sz	东方园林
002311.sz	海大集团
002312.sz	三泰电子
002313.sz	日海通讯
002314.sz	雅致股份
002315.sz	焦点科技
002316.sz	键桥通讯
002317.sz	众生药业
002318.sz	久立特材
002319.sz	乐通股份
002320.sz	海峡股份
002321.sz	华英农业
002322.sz	理工监测
002323.sz	中联电气
002324.sz	普利特
002325.sz	洪涛股份
002326.sz	永太科技
002327.sz	富安娜
002328.sz	新朋股份
002329.sz	皇氏乳业
002330.sz	得利斯
002331.sz	皖通科技
002332.sz	仙琚制药
002333.sz	罗普斯金
002334.sz	英威腾
002335.sz	科华恒盛
002336.sz	人人乐
002337.sz	赛象科技
002338.sz	奥普光电
002339.sz	积成电子
002340.sz	格林美
002341.sz	新纶科技
002342.sz	巨力索具
002343.sz	禾欣股份
002344.sz	海宁皮城
002345.sz	潮宏基
002346.sz	柘中建设
002347.sz	泰尔重工
002348.sz	高乐股份
002349.sz	精华制药
002350.sz	北京科锐
002351.sz	漫步者
002352.sz	鼎泰新材
002353.sz	杰瑞股份
002354.sz	科冕木业
002355.sz	兴民钢圈
002356.sz	浩宁达
002357.sz	富临运业
002358.sz	森源电气
002359.sz	齐星铁塔
002360.sz	同德化工
002361.sz	神剑股份
002362.sz	汉王科技
002363.sz	隆基机械
002364.sz	中恒电气
002365.sz	永安药业
002366.sz	丹甫股份
002367.sz	康力电梯
002368.sz	太极股份
002369.sz	卓翼科技
002370.sz	亚太药业
002371.sz	七星电子
002372.sz	伟星新材
002373.sz	联信永益
002374.sz	丽鹏股份
002375.sz	亚厦股份
002376.sz	新北洋
002377.sz	国创高新
002378.sz	章源钨业
002379.sz	鲁丰股份
002380.sz	科远股份
002381.sz	双箭股份
002382.sz	蓝帆股份
002383.sz	合众思壮
002384.sz	东山精密
002385.sz	大北农
002386.sz	天原集团
002999.sz	
031005.sz	国安GAC1
031006.sz	中兴ZXC1
031007.sz	阿胶EJC1
070778.sz	
080635.sz	
100203.sz	
100210.sz	
100213.sz	
100215.sz	
100301.sz	
100303.sz	
100307.sz	
100308.sz	
100311.sz	
100404.sz	
100407.sz	
100408.sz	
100410.sz	
100501.sz	
100503.sz	
100504.sz	
100505.sz	
100509.sz	
100511.sz	
100512.sz	
100513.sz	
100601.sz	
100603.sz	
100605.sz	
100606.sz	
100609.sz	
100610.sz	
100612.sz	
100613.sz	
100616.sz	
100617.sz	
100618.sz	
100619.sz	
100620.sz	
100701.sz	
100703.sz	
100704.sz	
100705.sz	
100706.sz	
100707.sz	
100710.sz	
100711.sz	
100713.sz	
100714.sz	
100717.sz	
100718.sz	
100816.sz	
100908.sz	
101904.sz	
101912.sz	
101917.sz	
101998.sz	
108010.sz	
111015.sz	
111018.sz	
111019.sz	
111020.sz	
111021.sz	
111022.sz	
111023.sz	
111024.sz	
111025.sz	
111026.sz	
111027.sz	
111028.sz	
111029.sz	
111030.sz	
111031.sz	
111032.sz	
111033.sz	
111034.sz	
111035.sz	
111036.sz	
111037.sz	
111038.sz	
111039.sz	
111040.sz	
111041.sz	
111042.sz	
111043.sz	
111044.sz	
111045.sz	
111046.sz	
111047.sz	
111048.sz	
111049.sz	
111050.sz	
111051.sz	
111052.sz	
111053.sz	
111054.sz	
111055.sz	
111056.sz	
112001.sz	
112002.sz	
112003.sz	
112004.sz	
112005.sz	
112006.sz	
115001.sz	
115002.sz	
115003.sz	
119003.sz	
119004.sz	
119005.sz	
119008.sz	
119009.sz	
119010.sz	
119014.sz	
119015.sz	
119016.sz	
125709.sz	
125960.sz	
128031.sz	
131800.sz	
131801.sz	
131802.sz	
131803.sz	
131805.sz	
131806.sz	
131809.sz	
131810.sz	
131811.sz	
131900.sz	
131901.sz	
131910.sz	
131911.sz	
150001.sz	
150002.sz	
150003.sz	
150006.sz	
150007.sz	
159901.sz	
159902.sz	
160101.sz	
160102.sz	
160103.sz	
160105.sz	
160106.sz	
160108.sz	
160109.sz	
160110.sz	
160111.sz	
160112.sz	
160113.sz	
160115.sz	
160116.sz	
160117.sz	
160118.sz	
160201.sz	
160202.sz	
160203.sz	
160204.sz	
160206.sz	
160208.sz	
160209.sz	
160210.sz	
160301.sz	
160302.sz	
160303.sz	
160304.sz	
160305.sz	
160306.sz	
160307.sz	
160308.sz	
160309.sz	
160310.sz	
160311.sz	
160312.sz	
160313.sz	
160314.sz	
160315.sz	
160316.sz	
160317.sz	
160318.sz	
160319.sz	
160320.sz	
160321.sz	
160401.sz	
160402.sz	
160403.sz	
160404.sz	
160405.sz	
160406.sz	
160407.sz	
160408.sz	
160409.sz	
160410.sz	
160411.sz	
160412.sz	
160413.sz	
160501.sz	
160502.sz	
160504.sz	
160505.sz	
160506.sz	
160507.sz	
160508.sz	
160509.sz	
160510.sz	
160511.sz	
160601.sz	
160602.sz	
160603.sz	
160605.sz	
160607.sz	
160608.sz	
160610.sz	
160611.sz	
160612.sz	
160613.sz	
160615.sz	
160701.sz	
160702.sz	
160703.sz	
160704.sz	
160705.sz	
160706.sz	
160708.sz	
160709.sz	
160710.sz	
160711.sz	
160712.sz	
160713.sz	
160714.sz	
160715.sz	
160801.sz	
160802.sz	
160803.sz	
160804.sz	
160805.sz	
160806.sz	
160901.sz	
160902.sz	
160903.sz	
160904.sz	
160905.sz	
160906.sz	
160907.sz	
160908.sz	
160909.sz	
160910.sz	
160911.sz	
160912.sz	
160913.sz	
161001.sz	
161002.sz	
161003.sz	
161004.sz	
161005.sz	
161006.sz	
161007.sz	
161008.sz	
161009.sz	
161010.sz	
161011.sz	
161101.sz	
161102.sz	
161103.sz	
161105.sz	
161106.sz	
161107.sz	
161108.sz	
161109.sz	
161110.sz	
161111.sz	
161112.sz	
161113.sz	
161201.sz	
161202.sz	
